Name,Additional Effects From Quality,Superior,Anomalous,Divergent,Phantasmal,awakened,vaal,support,exceptional,total,Superior->Anomalous,Superior->Divergent,Superior->Phantasmal,Anomalous->Superior,Anomalous->Divergent,Anomalous->Phantasmal,Divergent->Superior,Divergent->Anomalous,Divergent->Phantasmal,Phantasmal->Superior,Phantasmal->Anomalous,Phantasmal->Divergent
Nightblade Support,Supported Skills have (0–20)% increased Critical Strike Chance,50,20,100,0,False,False,True,False,170,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.29411764705882354,0.11764705882352941,0.5882352941176471
Meat Shield Support,Minions from Supported Skills have (0–5)% additional Physical Damage Reduction,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Stormblast Mine,(0–10)% chance to Shock enemies(0–10)% increased Effect of Lightning Ailments,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Summon Skitterbots,(0–40)% increased Minion Movement Speed,50,100,10,0,False,False,False,False,160,0.9090909090909091,0.09090909090909091,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3125,0.625,0.0625
High-Impact Mine Support,Supported Skills have (0–10)% increased Mine Throwing Speed,50,50,100,0,False,False,True,False,200,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0,0.25,0.25,0.5
Infernal Legion Support,Minions from Supported Skills take (0–20)% reduced Fire Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Pestilent Strike,+(0–10)% to Damage over Time Multiplier for Poison,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Venom Gyre,(0–20)% increased Poison Duration,50,100,10,0,False,True,False,False,160,0.9090909090909091,0.09090909090909091,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3125,0.625,0.0625
Swift Assembly Support,Supported Skills have (0–10)% increased Mine Throwing SpeedSupported Skills have (0–10)% increased Trap Throwing Speed,100,50,20,0,False,False,True,False,170,0.7142857142857143,0.2857142857142857,0.0,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5882352941176471,0.29411764705882354,0.11764705882352941
Shrapnel Ballista,(0–20)% increased Projectile Speed,50,5,20,100,False,False,False,False,175,0.04,0.16,0.8,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.3225806451612903,0.03225806451612903,0.6451612903225806,0.6666666666666666,0.06666666666666667,0.26666666666666666
Arrow Nova Support,Supported Skills deal (0–10)% increased Projectile Damage,50,100,100,0,True,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Barrage Support,Supported Skills deal (0–10)% increased Projectile Damage,50,10,20,0,False,False,True,False,80,0.3333333333333333,0.6666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.8333333333333334,0.16666666666666666,0.0,0.625,0.125,0.25
Ensnaring Arrow,(0–10)% increased Attack Speed,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Artillery Ballista,(0–20)% increased Fire Damage,50,100,10,0,False,False,False,False,160,0.9090909090909091,0.09090909090909091,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3125,0.625,0.0625
Greater Volley Support,Supported Skills deal (0–20)% increased Projectile Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Arcane Cloak,(0–20)% increased Skill Effect Duration,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Stormbind,(0–10)% increased Cast Speed,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Kinetic Bolt,(0–20)% increased Projectile Speed,50,5,50,0,False,False,False,False,105,0.09090909090909091,0.9090909090909091,0.0,0.5,0.5,0.0,0.9090909090909091,0.09090909090909091,0.0,0.47619047619047616,0.047619047619047616,0.47619047619047616
Blade Blast,(0–10)% increased Area of Effect,50,20,10,100,False,False,False,False,180,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.3125,0.0625,0.625,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.625,0.25,0.125
Archmage Support,Supported Skills have (0–10)% increased Mana Cost,50,20,50,0,False,False,True,False,120,0.2857142857142857,0.7142857142857143,0.0,0.5,0.5,0.0,0.7142857142857143,0.2857142857142857,0.0,0.4166666666666667,0.16666666666666666,0.4166666666666667
Second Wind Support,Supported Skills have (0–5)% increased Cooldown Recovery Rate,50,20,10,0,False,False,True,False,80,0.6666666666666666,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.625,0.25,0.125
Arcanist Brand,(0–10)% increased Activation frequency,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Intimidating Cry,(0–10)% increased Cooldown Recovery Rate,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Seismic Cry,(0–10)% increased Cooldown Recovery Rate,50,100,20,100,False,False,False,False,270,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.2,0.4,0.4,0.29411764705882354,0.5882352941176471,0.11764705882352941
Ancestral Cry,(0–10)% increased Cooldown Recovery Rate,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Penance Brand,(0–10)% increased Area of Effect,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Wintertide Brand,+(0–10)% to Cold Damage over Time Multiplier,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Earthshatter,(0–10)% increased Area of Effect,50,20,100,100,False,False,False,False,270,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.2,0.4,0.4,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.5882352941176471
General's Cry,(0–10)% increased Cooldown Recovery Rate,50,100,50,0,False,False,False,False,200,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.25
Fist of War Support,Supported Skills have (0–10)% increased Area of Effect,50,100,50,0,False,False,True,False,200,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.25
Swiftbrand Support,Supported Skills have (0–5)% increased Activation frequency,50,50,100,0,False,False,True,False,200,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0,0.25,0.25,0.5
Urgent Orders Support,Supported Skills have (0–10)% increased Warcry Speed,50,100,5,0,False,False,True,False,155,0.9523809523809523,0.047619047619047616,0.0,0.9090909090909091,0.09090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3225806451612903,0.6451612903225806,0.03225806451612903
Blazing Salvo,(0–10)% increased Area of Effect,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Void Sphere,(0–10)% increased Area of Effect,50,50,20,100,False,False,False,False,220,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.25,0.25,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666
Crackling Lance,(0–10)% chance to Shock enemies,50,20,100,100,False,False,False,False,270,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.2,0.4,0.4,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.5882352941176471
Frost Shield,(0–20)% increased Effect of Cold Ailments,50,100,50,20,False,False,False,False,220,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.25,0.5,0.25
Splitting Steel,(0–20)% increased Impale Effect,50,20,100,50,False,False,False,False,220,0.11764705882352941,0.5882352941176471,0.29411764705882354,0.25,0.5,0.25,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.29411764705882354,0.11764705882352941,0.5882352941176471
Sigil of Power,(0–10)% increased Area of Effect,50,20,100,50,False,False,False,False,220,0.11764705882352941,0.5882352941176471,0.29411764705882354,0.25,0.5,0.25,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.29411764705882354,0.11764705882352941,0.5882352941176471
Flame Wall,(0–10)% increased Area of Effect,50,100,100,10,False,False,False,False,260,0.47619047619047616,0.47619047619047616,0.047619047619047616,0.3125,0.625,0.0625,0.3125,0.625,0.0625,0.2,0.4,0.4
Hexblast,(0–10)% increased Area of Effect,50,100,100,10,False,False,False,False,260,0.47619047619047616,0.47619047619047616,0.047619047619047616,0.3125,0.625,0.0625,0.3125,0.625,0.0625,0.2,0.4,0.4
Pinpoint Support,Supported Skills deal (0–10)% increased Projectile Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Hydrosphere,(0–10)% increased Pulse Frequency,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Trinity Support,Supported Skills deal (0–10)% increased Elemental Damage,100,50,20,0,False,False,True,False,170,0.7142857142857143,0.2857142857142857,0.0,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5882352941176471,0.29411764705882354,0.11764705882352941
Exsanguinate,(0–20)% increased Skill Effect Duration,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Corrupting Fever,(0–20)% increased Skill Effect Duration,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Bloodthirst Support,Supported Skills Deal (0–20)% increased Damage while on Low Life,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Reap,(0–10)% increased Area of Effect,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Petrified Blood,(-5–0)% of Life loss prevented is lost over 4 seconds,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Cruelty Support,(0–5)% increased Effect of Cruelty granted by Supported Skills,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Lifetap Support,Supported Skills deal (0–10)% increased Damage,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Defiance Banner,(0–10)% increased effect of Aura,50,10,100,0,False,False,False,False,160,0.09090909090909091,0.9090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3125,0.0625,0.625
Voltaxic Burst,(0–10)% increased Area of Effect,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Rage Vortex,(0–10)% increased Area of Effect,50,50,50,0,False,False,False,False,150,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Spectral Helix,(0–10)% increased Attack Speed,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Battlemage's Cry,(0–20)% increased Area of Effect,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Earthbreaker Support,(0–10)% increased Totem Damage,100,100,20,0,False,False,True,False,220,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,0.5,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091
Absolution,Minions deal (0–20)% increased Damage,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Forbidden Rite,(0–20)% increased Projectile Speed,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Ambush,(0–10)% increased Cooldown Recovery Rate,50,50,20,0,False,False,False,False,120,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.0,0.5,0.5,0.0,0.4166666666666667,0.4166666666666667,0.16666666666666666
Manabond,(0–10)% increased Area of Effect,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Blade Trap,(0–30)% increased Critical Strike Chance,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Storm Rain,(0–10)% increased Area of Effect,50,50,50,0,False,False,False,False,150,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Shield Crush,(0–10)% increased Area of Effect,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Focused Ballista Support,(0–10)% increased Totem Damage,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Summon Reaper,(0–20)% increased Minion Movement Speed,50,50,100,0,False,False,False,False,200,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0,0.25,0.25,0.5
Behead Support,Supported Skills have +(0–2) to Melee Strike Range,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Boneshatter,(0–20)% increased Stun Duration on enemies,50,50,10,0,False,False,False,False,110,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,0.5,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091
Explosive Concoction,(0–10)% increased Area of Effect,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Eye of Winter,(0–20)% increased Cold Damage,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Poisonous Concoction,(0–10)% increased Area of Effect,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Temporal Rift,(0–10)% increased Cooldown Recovery Rate,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Tornado,Tornado has (0–10)% increased Movement Speed,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Energy Blade,Energy Blades have (0–10)% increased Critical Strike Chance,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Soul Link,(0–20)% increased Skill Effect Duration,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Flame Link,(0–20)% increased Skill Effect Duration,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Vampiric Link,(0–20)% increased Skill Effect Duration,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Protective Link,(0–20)% increased Skill Effect Duration,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Intuitive Link,(0–20)% increased Skill Effect Duration,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Destructive Link,(0–20)% increased Skill Effect Duration,100,50,50,0,False,False,False,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Divine Blessing Support,Supported Skills have (0–5)% increased Aura effect,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Mark On Hit Support,(0–5)% increased Effect of Marks from Supported Skills,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Eternal Blessing Support,Supported Skills have (0–5)% increased Aura effect,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Overcharge Support,Supported Skills have (0–30)% increased Shock Duration on Enemies,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Lightning Conduit,(0–20)% increased Damage,50,50,10,0,False,False,False,False,110,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,0.5,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091
Galvanic Field,Buff grants (0–30)% increased Shock Duration,50,50,10,20,False,False,False,False,130,0.625,0.125,0.25,0.625,0.125,0.25,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.45454545454545453,0.45454545454545453,0.09090909090909091
Alchemist's Mark,(0–10)% increased Area of Effect,50,50,20,0,False,False,False,False,120,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.0,0.5,0.5,0.0,0.4166666666666667,0.4166666666666667,0.16666666666666666
Volcanic Fissure,(0–20)% increased Fire Damage,50,100,0,0,False,True,False,False,150,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0
Cursed Ground Support,Supported Skills have (0–10)% increased Skill Effect Duration,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Hex Bloom Support,Supported Skills have (0–10)% increased Curse Duration,100,50,50,0,False,False,True,False,200,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25
Hextouch Support,Supported Skills have (0–10)% increased Curse Duration,50,100,100,0,True,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Cast On Critical Strike Support,Supported Skills have (0–20)% increased Spell Critical Strike Chance,50,50,100,0,True,False,True,False,200,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0,0.25,0.25,0.5
Cast on Melee Kill Support,Supported Skills deal (0–10)% increased Spell Damage,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Cast while Channelling Support,Supported Triggered Spells deal (0–10)% increased Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Bane,(0–10)% increased Effect of Supported Curses,50,100,5,0,False,False,False,False,155,0.9523809523809523,0.047619047619047616,0.0,0.9090909090909091,0.09090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3225806451612903,0.6451612903225806,0.03225806451612903
Shockwave Support,(0–10)% increased Melee Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Spellslinger,Supported Skills deal (0–20)% increased Spell Damage,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Impending Doom Support,(0–10)% increased Area of Effect,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Frozen Legion,(0–10)% increased Area of Effect,50,50,50,0,False,False,False,False,150,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
